heart_rate_max,heart_rate_avg,heart_rate_rest,daily_water,carbs_amount,protein_amount,fat_amount,sugar_content,sodium_content_mg,cholesterol_content,portion_size,prep_time,recipe_rating,lean_body_mass
197.1733,158.2302,56.0857,1.7996,244.0753,96.5577,65.1174,6.9661,817.4847,245.0707,203.1777,45.3718,1.1985,41.2878
193.6041,152.8278,70.9037,2.9137,333.8187,133.0453,88.3671,23.9165,1948.9128,116.2112,97.5824,46.7024,3.063,52.12
163.6206,129.0432,58.1073,3.4924,201.5275,81.3044,54.1652,43.6796,706.8748,134.9253,330.7494,17.7217,1.1982,64.602
164.9231,134.2543,57.9162,3.5878,195.9313,80.3794,52.3863,37.6179,1385.1141,241.545,117.0372,78.976,4.746,53.5193
164.0689,149.24,74.1079,1.506,295.8416,118.7385,79.0817,30.8082,1675.9985,149.5884,274.2468,118.563,3.6847,72.8845
181.7159,155.3258,57.245,2.617,302.9557,122.2631,81.0617,9.1584,1475.7112,114.4464,338.5271,21.136,1.6917,34.7928
180.0796,138.8118,64.8918,2.096,405.8973,161.9384,108.1443,41.8121,97.7499,119.0724,412.4846,106.2803,4.1196,52.9661
192.1347,120.8538,49.994,2.7942,191.2022,76.7577,50.4734,2.8332,2406.7521,109.784,333.248,61.0529,2.3893,88.4724
196.9491,158.2979,56.1955,1.8041,244.5756,96.7749,65.2443,7.2628,803.6577,244.743,202.9437,45.9106,1.2,57.0522
185.6412,128.4399,62.7704,3.4233,243.1465,97.9597,65.1635,41.7232,1924.3768,40.1251,227.8812,87.6367,2.78,86.5074
161.8128,152.7902,53.0847,3.5071,296.8234,118.479,79.0094,18.8568,357.0947,218.5938,117.3034,14.3101,4.433,78.4
176.693,122.8984,72.3021,2.111,332.8766,133.1655,88.3909,39.1359,890.9856,269.0419,247.9156,113.2962,2.0195,49.1716
199.3628,129.6407,52.917,2.294,204.36,82.6427,54.412,7.8254,1852.9801,284.2344,186.8632,14.9523,0.9821,55.2477
185.8126,128.4428,62.9089,3.435,243.4856,97.6708,65.2746,41.6785,1920.7129,41.392,224.1364,87.7355,2.7912,41.0285
175.0109,164.5157,58.1403,2.0104,287.9429,114.79,76.4362,13.1681,438.1248,200.0332,321.8743,67.0094,1.9114,67.4696
191.8641,120.6021,50.1113,2.7916,191.6775,76.4099,50.8044,2.0905,2423.1456,110.221,330.7082,59.8493,2.4295,66.4354
168.847,125.1506,57.8671,3.4267,239.7884,96.3115,64.8816,32.2148,86.0443,142.8368,187.9146,87.3879,3.677,40.4854
186.1996,128.1769,63.133,3.4072,243.5829,97.9155,65.3176,41.6121,1910.9573,42.0135,221.0919,86.2358,2.8107,36.5389
192.949,144.4358,50.1471,2.8946,178.1229,71.8885,47.9796,15.9829,2254.8559,32.4798,371.0987,84.0818,3.7109,86.4243
184.7222,125.4576,52.2142,2.1023,215.4742,85.4546,57.4134,35.1453,1712.2317,51.9193,129.7537,95.444,2.0034,55.0842
189.6425,142.9231,49.8934,2.2975,297.8506,118.9535,79.6819,25.6039,826.6646,299.9606,300.692,14.7148,2.6651,41.0284
185.8314,128.5906,62.9425,3.4284,244.132,98.053,65.1868,41.5626,1911.054,40.8846,225.4732,87.5125,2.7713,70.9916
159.9989,167.1561,58.1904,2.2959,309.3308,122.5234,82.2647,48.6038,1486.55,206.7063,254.3799,93.8042,3.7573,50.1294
196.0888,139.9362,60.9073,2.6826,214.1073,86.2138,57.1272,42.3266,603.4971,263.3488,398.5688,14.6648,4.7525,35.7903
167.0208,165.4769,61.8396,2.7044,302.4535,121.1847,80.5886,15.4604,84.8381,231.5996,417.2631,43.4832,3.2743,86.4804
165.1507,147.1412,62.0899,2.5187,249.5911,100.0382,66.7055,16.1958,1309.837,52.1843,123.0246,35.9764,1.0818,79.3543
170.1649,165.6777,52.1531,3.4919,198.4344,79.4788,52.7798,40.0287,1465.2646,2.4374,385.3012,86.4138,4.7774,48.9672
188.433,137.3213,49.8959,3.412,277.1334,110.183,73.6595,12.2975,141.2621,216.3703,402.3503,5.8293,4.4083,49.9782
188.3448,149.7264,67.2322,2.707,185.7001,73.5883,48.9996,17.6043,832.9248,155.4569,313.9048,12.1138,2.6406,72.8796
177.5416,153.5114,65.2443,3.4696,174.4165,69.5713,46.4482,0.7535,304.9061,187.9105,122.3037,15.697,2.7599,76.8843
193.085,143.2608,50.0233,2.9208,177.8317,71.1525,47.7064,15.587,2284.1239,30.4558,375.3,85.9676,3.6753,80.8322
171.5105,138.4119,53.1563,3.4985,395.7181,158.3251,105.5012,48.4926,1567.8849,235.3485,397.2578,47.8895,3.8205,89.7615
175.9923,144.8693,60.1962,3.4913,199.1688,80.9447,53.5057,47.3404,1263.1736,91.0765,187.9656,84.5268,2.173,48.1036
190.7741,128.721,71.8711,2.489,247.4955,98.3208,65.9281,2.5991,112.4605,203.186,142.7294,41.9817,4.7803,53.5482
169.929,121.1648,58.1948,3.2055,293.4776,117.3615,78.2822,18.5087,2229.7517,103.4436,439.0694,69.4015,1.4227,87.1278
188.1692,140.933,65.1162,2.3908,299.8946,120.5273,80.4446,2.1361,2081.5562,21.3883,231.4102,57.8661,3.8396,54.221
189.7761,136.5033,51.8214,1.798,223.7637,88.7471,59.0509,14.8191,302.766,231.2349,403.3413,71.7456,1.8171,61.2168
192.1044,120.8473,49.8308,2.7889,192.1989,76.8616,50.5344,3.1058,2393.7617,108.763,332.0771,60.7764,2.3879,45.5008
194.9524,131.0849,59.8181,2.0363,228.8522,91.6189,60.7094,40.6132,1992.9181,271.1596,199.7107,73.8248,3.7159,67.9292
175.1502,168.009,56.8948,3.0718,284.0994,114.6849,75.948,27.7946,402.1716,-0.507,207.7369,102.268,4.6056,87.8501
177.4753,124.6515,61.039,1.6281,218.4225,87.9703,58.3229,5.4418,1174.8687,249.2929,363.1245,44.1275,1.1415,57.8101
166.0162,130.1482,61.9997,2.6236,285.3777,114.4033,76.3222,34.3014,1233.4984,250.9157,357.1611,15.116,3.106,65.9436
160.1793,167.21,58.3051,2.3206,309.0718,122.3988,82.152,48.3721,1485.7037,208.6168,254.782,94.3477,3.7863,36.593
169.1771,124.7766,51.724,1.5059,282.1045,112.8201,74.8103,29.8553,1420.8101,134.9086,176.4943,67.7876,1.5346,57.3398
181.8725,156.9341,64.004,3.2987,180.6166,71.9562,48.1365,28.1217,130.6278,242.1588,143.3786,19.7767,4.7508,78.2601
177.0052,124.809,71.671,2.1927,206.5874,82.1035,54.6776,8.6449,1028.1668,300.1934,347.5081,61.7973,1.1522,59.9578
179.0055,160.2225,59.8513,3.3351,240.7766,96.5706,64.1779,40.4741,2392.0438,151.4338,283.0004,27.3441,4.6092,59.2149
160.039,167.5439,58.2159,2.3078,308.3111,123.3917,82.3921,48.6275,1474.2742,207.5054,253.6207,93.858,3.7596,38.1656
191.5672,121.2805,49.9034,2.8052,189.2075,76.4668,50.1791,2.9489,2414.9206,112.2071,329.8007,61.502,2.4099,34.3935
173.3071,130.5374,63.1081,1.4962,267.6805,106.6117,70.8134,11.1884,2364.165,160.8972,224.1206,45.4717,5.0266,54.557
167.7249,166.6591,74.2835,3.502,235.7696,94.6619,62.5616,27.3511,1248.1136,187.0423,484.4315,13.8326,3.3989,42.9677
199.1804,129.4898,53.066,2.3023,203.5327,82.4605,54.4937,7.7126,1857.7725,281.9002,189.4508,14.3256,0.9931,55.1597
166.0412,162.9479,59.1157,1.5024,248.5869,101.0254,67.3671,12.8237,1857.7754,34.3262,432.3857,22.7296,2.026,47.3949
174.9118,167.893,56.7469,3.0747,284.8101,114.3679,76.2103,27.6688,420.8161,1.1942,208.392,103.0008,4.5996,84.5228
181.7798,156.713,64.0653,3.3079,180.0602,71.2037,48.1786,28.3783,122.1406,242.5235,140.8808,19.9556,4.7379,62.8718
173.6988,168.9026,61.9755,3.5111,182.6076,71.6425,48.2393,30.3672,73.2532,210.4706,238.7114,116.63,2.9075,84.6528
184.1281,160.8568,58.8581,2.2067,240.8602,94.1469,63.8478,47.5321,1955.0793,165.8001,307.8973,88.1357,4.165,50.1478
188.0249,156.7774,66.6357,2.6842,312.9119,124.5152,83.1776,26.498,1197.921,159.4536,455.9969,63.7676,1.5208,73.9693
171.859,160.6252,60.2145,2.9185,248.0243,98.5137,66.0224,20.939,2166.2671,73.2778,403.6859,110.6674,1.2095,83.3287
168.0113,142.7781,60.9012,2.6931,192.7412,76.6321,51.1523,42.8501,60.4081,292.402,352.3804,40.6644,2.8685,64.637
191.6852,121.0655,49.8453,2.7924,188.23,76.3178,49.922,3.1024,2412.4396,111.6347,328.4961,61.1116,2.4082,47.5459
182.225,137.7886,67.8075,3.4771,429.5922,171.5013,113.8665,43.0283,877.1433,16.3961,309.1087,41.9864,1.1004,62.4702
177.1034,138.0761,50.0299,3.5031,162.8209,65.3434,43.1038,49.4459,1507.3067,149.6441,437.9284,44.7412,4.4568,36.6995
180.4243,127.8877,56.6606,2.0941,233.5776,92.9753,62.4316,27.8016,440.6307,272.6356,370.1268,37.285,4.9013,90.07
173.8806,126.878,74.0372,2.2936,311.5393,125.2221,83.2201,42.4685,1153.712,83.7639,466.8203,28.2127,2.2662,83.0861
177.0529,138.0505,50.0393,3.5046,164.2196,65.3669,42.8828,49.6563,1513.1055,151.5041,436.7646,45.0343,4.4579,63.3728
172.035,132.0652,56.0139,2.0054,291.0483,115.9022,77.5267,22.9363,779.9254,88.1845,392.8097,35.6558,4.8434,40.5479
193.9408,143.3293,65.9113,2.6041,230.4476,92.1211,60.8638,19.186,285.6172,235.0795,151.8811,94.3388,1.3183,68.2551
174.9102,164.6556,58.1655,2.0109,286.7459,114.8639,76.6665,13.2794,447.8332,200.352,318.3314,66.7692,1.9038,35.3717
191.6887,120.6601,50.2725,2.7971,191.4299,76.5851,50.8635,2.2516,2421.6713,110.0693,334.4006,60.1112,2.4158,51.0341
180.2887,163.4621,67.2277,2.0055,304.5622,122.4831,81.5388,26.0988,149.7341,282.297,335.7326,21.6215,4.5164,51.4228
191.8062,120.4889,50.0803,2.7942,191.0286,75.9759,50.7787,2.3103,2425.3296,111.7829,332.532,59.9476,2.4228,40.3399
164.898,137.0663,69.262,3.5125,252.0527,99.9702,66.8453,8.7181,1561.7009,81.7789,145.4631,87.0009,4.3178,89.5462
177.2896,124.5565,60.8828,1.615,218.1398,88.093,58.3938,5.1701,1187.1366,249.2812,364.246,44.1768,1.1494,88.2073
168.9814,125.3322,58.1284,3.4326,240.4534,96.2256,65.0248,32.075,75.6445,143.3194,189.1712,87.4535,3.6689,70.1786
197.1652,121.2468,60.1709,3.4926,276.7671,109.3798,73.4331,10.3159,645.6764,51.8669,400.2136,93.4387,2.809,53.8668
168.1099,159.5205,67.1413,2.4824,218.954,87.6634,58.359,25.5912,2333.7849,52.8284,370.2759,21.6532,2.4813,89.2459
166.4046,137.0761,52.6825,2.7197,222.1612,88.3507,59.2638,6.59,1162.7426,243.3832,421.5097,119.6682,4.5034,79.2856
168.0751,142.5783,60.9936,2.6973,193.872,77.4056,51.1099,43.0898,64.5795,289.6769,352.4121,40.4226,2.8779,88.8741
160.0408,167.2115,58.1901,2.3089,309.0968,122.6859,82.3297,48.4648,1482.6645,206.3018,254.0181,93.5557,3.7765,59.7501
162.075,133.8759,65.8045,3.5657,284.6333,112.0299,75.2153,48.8959,1471.7516,208.86,151.3508,73.8785,4.116,61.065
181.2869,141.1068,71.9689,2.4001,401.6913,161.212,107.5569,37.3859,2312.9657,183.6641,287.5487,117.1599,1.5113,86.4491
184.2014,161.0041,59.115,2.2243,240.4622,93.9784,63.6922,47.7233,1959.1354,167.5797,310.2343,88.1875,4.1686,37.0998
165.7742,162.6003,58.9792,1.4957,253.0784,100.8455,68.2555,12.9472,1882.394,35.2819,432.455,23.6365,1.9991,57.6535
174.8072,150.2253,71.0198,2.7245,232.1032,92.5496,61.3382,30.7355,272.3585,267.0177,270.0464,21.1522,1.9589,50.2491
184.4419,168.0569,69.9518,2.9961,234.0939,93.4326,61.9328,17.9345,2481.7537,265.7575,210.7561,19.2851,1.8101,38.2175
185.9204,120.1038,73.9296,2.6838,246.2422,97.9866,65.3345,27.3714,1450.3441,66.8144,307.2586,36.3747,2.0924,56.4913
188.5856,157.7812,68.9409,1.5076,267.1418,106.1542,71.695,31.6247,1731.6943,284.7417,121.9771,111.0612,1.3005,82.5381
171.7729,132.0133,56.1352,1.9954,290.2935,115.3795,77.3943,22.5585,791.413,88.6457,393.6056,35.2337,4.8128,58.233
197.1698,121.4278,59.9702,3.4976,276.3533,109.8103,73.437,10.22,652.4314,50.0456,401.6023,93.8745,2.82,47.5817
180.9584,151.1212,72.8381,3.5881,207.3658,82.6153,54.7559,16.4635,679.5604,126.9116,309.728,118.9858,4.2455,69.8467
189.5616,142.3123,49.88,2.2938,298.0508,118.718,79.3908,25.6304,841.8238,298.2837,300.9439,15.671,2.6509,50.4975
183.9939,127.7283,53.1141,2.194,202.8588,80.6896,54.7209,37.5115,1826.8999,266.6198,491.7857,109.7346,2.02,75.4928
160.7188,134.1338,63.0379,2.9115,285.5888,114.8213,76.9019,26.2127,2351.2614,294.1406,120.6089,102.7124,1.2026,83.3511
180.6927,130.2736,53.9985,1.5054,208.4519,83.7735,56.8006,18.108,155.2803,175.1625,289.6977,96.3224,1.516,43.1667
180.4571,163.5756,67.102,2.0097,303.9774,122.6398,81.3692,25.8476,145.0202,280.5646,335.6546,20.5573,4.519,61.2139
182.1506,164.8931,58.1724,1.6179,276.7207,110.2464,74.1944,47.8245,317.7085,293.7928,469.9597,80.2361,1.7946,64.9171
166.3637,136.9952,52.8108,2.7285,222.1383,88.7346,59.005,6.6399,1188.0539,244.2765,419.71,119.9148,4.5558,65.1392
196.9576,158.1972,55.9956,1.7986,244.7485,96.4826,65.4176,7.1722,804.0778,245.1378,203.1218,44.626,1.2145,56.3497
193.9521,143.2275,65.9498,2.6041,231.9461,92.4395,61.252,18.829,283.1274,234.8511,153.198,94.3922,1.3256,52.0693
198.9495,159.6463,68.0033,2.5032,195.7133,76.97,51.5955,46.0298,1514.5209,286.3053,263.8469,57.9329,2.5044,78.5967
194.9565,156.2296,61.9015,3.4831,313.5998,124.8575,83.8362,17.1353,270.2721,148.6547,122.8753,90.203,1.0952,39.4685
161.8482,152.7311,53.0134,3.4909,297.0713,117.8438,79.2971,19.1273,343.7532,219.1327,117.2412,13.6589,4.4093,80.5496
195.0453,131.1518,59.6595,2.0375,229.6171,91.6551,60.6068,40.6299,1985.9206,271.7551,201.852,73.3926,3.7086,74.9826
189.2505,129.7658,72.9428,1.6903,296.7593,119.2552,79.6027,6.1709,896.2981,124.4556,396.7233,96.4943,4.03,77.4106
188.6251,157.77,68.0242,3.39,296.86,118.2155,79.7526,15.504,2418.6362,233.6315,353.2591,66.406,2.6701,34.9575
171.8705,160.596,60.2561,2.9082,247.2756,98.4278,66.2827,20.8667,2163.2702,73.4177,403.2151,110.544,1.1908,72.9035
160.8289,143.1539,58.0631,3.4885,258.781,102.7744,68.6169,9.969,1361.8417,170.3135,272.0157,120.0611,2.5682,76.1805
167.116,122.2248,52.3661,2.7046,296.3029,118.1267,78.1865,39.0672,243.9364,143.8666,368.4203,63.8962,1.5255,33.2403
184.7456,125.3907,52.3259,2.1131,215.3148,85.1173,57.3162,35.1063,1702.5002,52.2537,130.8406,95.9235,2.0021,50.6568
181.7935,156.9498,64.1067,3.3029,180.0158,71.9018,48.2485,28.39,137.92,242.3719,142.5291,19.1121,4.7555,85.1861
176.1843,148.8276,69.8853,3.5191,229.519,93.2452,61.5106,11.854,327.5654,133.8829,393.2011,26.5202,4.0804,33.455
192.9608,143.4259,49.9494,2.9176,178.7284,71.3354,47.7919,15.5932,2284.0928,30.2387,374.5397,85.7724,3.6762,69.2581
197.8195,151.0614,49.9474,3.4178,207.163,82.6279,55.219,48.4109,1612.2154,114.7053,497.2673,36.5741,2.0138,40.6289
174.5996,150.2642,70.8018,2.7246,230.6697,92.8343,61.5747,30.4704,270.2842,266.2191,270.1978,21.3608,1.9765,51.7254
168.9962,124.6052,51.7873,1.5176,282.5816,112.5436,75.2843,29.6724,1423.6603,135.1388,175.8745,67.2167,1.5394,34.7952
188.1166,137.2062,61.0207,2.7089,269.2029,107.801,72.1511,12.7341,1222.9446,222.3453,469.4403,46.1523,3.8923,46.6185
187.9226,156.6947,66.7859,2.7027,312.2449,124.549,83.1878,26.3585,1198.1814,158.3491,458.8102,63.3578,1.5261,55.0768
176.1548,148.6655,69.9516,3.5044,231.6201,93.4711,61.0769,11.6004,320.7821,134.5397,392.5106,26.4947,4.0675,46.1359
193.0253,144.3904,49.9424,2.8881,178.5498,72.319,47.8612,15.7839,2258.5954,32.9135,372.1123,83.6175,3.7027,86.3917
191.1415,160.2028,72.2826,3.5044,250.1538,99.1904,66.3254,31.3446,972.9335,196.2876,416.9481,33.7916,3.8215,38.8659
160.8537,143.1906,57.8488,3.4921,259.2732,102.6233,68.6154,10.2264,1367.078,171.1232,268.9928,119.6712,2.5429,75.9436
160.8972,134.0802,63.0663,2.915,284.8295,115.0205,76.7866,25.9458,2346.8043,294.7814,120.5923,103.9865,1.191,57.421
192.2641,121.152,49.949,2.7903,190.4388,76.2619,50.266,2.8837,2405.6528,108.4815,331.0603,61.0718,2.3725,73.9863
166.2291,162.5674,59.029,1.5146,249.4896,101.1983,67.2179,13.0252,1872.679,34.1595,433.499,23.2158,2.0226,63.6706
194.1743,141.311,51.9039,2.6991,203.3091,80.1293,53.0758,35.2922,2120.3021,204.1447,433.2246,22.4478,1.194,50.839
172.4107,120.1463,52.2088,1.6094,197.7027,79.4837,52.5727,44.2124,1616.8127,220.5414,466.6066,71.7965,4.6138,67.125
184.2564,136.8353,51.0187,3.4914,194.0529,78.5692,50.9112,24.4012,1210.1788,43.849,374.3266,52.787,1.8941,53.4585
193.1025,144.4475,50.1323,2.8831,177.606,72.2806,47.8522,15.5215,2251.7874,31.0102,370.3618,84.4232,3.7033,65.6803
166.0475,136.8371,52.7599,2.7344,222.1427,88.7714,59.2017,6.6848,1164.5813,244.1309,419.4794,120.5184,4.5486,37.508
165.0014,137.281,69.1984,3.4913,252.2637,99.6478,67.0662,8.4921,1564.8212,80.2447,144.9857,87.317,4.3095,48.1819
163.8643,151.9455,67.1768,2.7916,285.3788,115.2156,76.2031,42.0416,2103.2701,283.0827,169.6443,105.58,4.7329,68.9757
197.2248,121.2131,59.9952,3.4674,277.0947,109.4947,73.2069,10.284,652.1595,48.9822,402.0021,93.0902,2.8146,42.4437
176.9041,138.9713,73.9844,3.4945,267.0022,105.7734,70.5177,45.4122,629.7665,82.7202,213.8931,4.7928,3.0434,47.342
194.2202,141.1996,51.8917,2.7149,202.4228,80.1445,53.486,35.495,2120.1686,204.5944,433.0666,22.498,1.1845,68.2287
169.9631,121.7979,57.036,2.6936,205.8986,83.5608,55.5798,8.0999,1490.7976,270.022,282.482,89.3407,3.0157,43.8869
176.8809,125.1045,71.7656,2.1995,207.2527,82.2663,54.7657,8.9003,1011.5132,299.7012,347.759,61.9708,1.1594,64.7051
166.0835,130.1451,61.9766,2.6154,285.9398,114.4128,75.9906,34.4621,1221.5037,248.8555,358.2104,15.6248,3.0895,73.566
164.0373,151.967,67.0954,2.7761,285.2888,115.342,76.3828,42.0251,2076.3215,285.5425,170.0793,106.1226,4.7626,47.4123
167.1094,160.1102,61.9738,2.9107,296.5502,117.8316,78.875,3.9867,2339.7164,120.8908,378.7214,29.8643,2.4867,83.0562
170.8041,140.9414,54.0584,1.8046,218.4393,86.6015,57.8996,39.5581,1246.4639,117.8451,209.4876,9.4308,1.6747,68.2225
189.1001,129.5412,72.968,1.6851,296.2363,119.3648,79.575,6.2613,892.5732,126.614,397.9447,96.5644,4.0133,56.9022
167.0999,158.3304,74.0161,2.5,247.0533,99.3739,66.3504,25.3103,303.0599,59.8165,389.8093,85.5112,4.8916,38.1602
177.9675,129.2298,62.3976,1.7167,239.7257,94.615,63.9846,42.0234,1871.4649,198.9462,152.0432,90.7165,4.6765,52.3614
162.0698,133.7131,65.7375,3.5697,284.3025,112.3191,75.4504,48.4696,1458.258,209.6549,152.4718,73.4233,4.1038,36.2814
185.9236,120.5409,73.7736,2.6899,246.9567,97.9458,65.1664,27.435,1453.3525,68.8618,306.9497,35.4984,2.0809,74.1506
163.8961,149.5375,73.9648,1.4956,295.0192,118.6394,79.2155,30.8021,1670.6892,150.7334,271.9036,118.5738,3.7079,52.2557
180.9965,150.9466,72.7772,3.5974,208.0491,82.6918,55.1426,16.3258,676.3164,127.1614,306.8498,118.9647,4.2613,84.3177
174.2572,150.1752,64.1244,2.0076,237.8049,94.831,62.4152,8.0933,2289.6643,38.5294,497.4343,104.4041,1.6784,64.3287
165.1902,147.2129,62.1422,2.5128,248.863,100.4022,66.2194,16.227,1309.5803,53.9029,124.1429,36.0633,1.0749,78.2165
193.0108,144.4897,50.0731,2.8897,177.5749,72.5551,47.9464,15.8315,2289.6826,31.5479,370.6268,84.3232,3.7094,64.0583
188.9784,130.1726,72.8961,1.6895,296.5702,119.1272,79.4957,6.3101,896.3982,126.1408,395.9166,96.2951,4.011,44.5229
181.9504,165.0408,58.1931,1.6221,276.0055,110.602,73.75,48.0443,332.4067,292.1356,468.2309,78.8841,1.7924,76.7178
181.9848,138.7326,54.6114,2.3064,164.2809,66.3811,44.6622,38.9063,874.3576,134.8636,429.219,16.6517,1.5271,41.3064
167.0173,128.0304,59.007,3.5293,316.1263,125.6124,83.3471,38.8887,1219.1414,155.3007,406.122,49.6608,1.2086,50.9463
170.9512,140.9031,53.9281,1.7954,218.3584,86.9775,57.7506,39.8195,1263.8736,117.5117,206.775,9.5413,1.6511,61.8464
197.6152,156.1754,55.8766,2.2205,306.9907,122.805,81.6638,15.619,122.2859,31.4639,393.0778,61.8512,1.9103,72.2134
164.8931,137.2858,69.1089,3.492,251.9177,100.1486,67.0331,8.6983,1562.9565,81.6004,145.8588,86.8079,4.3242,78.8312
174.1596,150.216,64.0973,1.9974,237.8133,94.86,62.4971,7.9217,2288.2959,39.3193,496.9946,104.0545,1.6803,64.0519
199.2728,132.3508,60.2213,2.0014,349.7694,140.2232,93.1352,39.2361,288.949,59.7675,390.3078,77.4363,4.5769,45.3723
165.3244,157.2362,64.9546,2.6165,195.8227,78.3993,51.3235,24.9023,1844.4412,153.4853,223.5091,90.7263,2.8188,89.2831
193.2255,143.7401,57.9476,2.4219,282.8766,113.6461,75.728,12.6069,1218.5584,4.1579,344.2745,117.7863,3.1863,84.7418
182.5151,142.2541,53.9487,2.6015,217.7193,85.7004,57.5461,4.6565,2178.1284,116.0866,238.7927,112.9014,4.8512,55.5286
182.3715,137.6045,67.8671,3.4569,429.2408,171.6319,114.0673,42.617,898.1536,14.9846,310.0923,42.4929,1.0985,38.0083
179.1342,160.1088,59.8533,3.325,241.1484,96.112,64.2178,40.4502,2371.9085,150.0396,283.2265,27.6067,4.6048,75.6482
192.9618,143.4429,50.0116,2.906,178.4597,71.6562,47.6696,15.4733,2291.1877,31.6157,374.2767,85.7994,3.6765,75.9121
185.6907,138.4047,71.3874,2.3964,298.4136,119.9295,79.2635,30.9907,615.5159,128.6018,226.2,42.9306,4.6734,70.4158
167.957,159.3966,67.049,2.484,219.1959,87.4723,58.536,25.7032,2336.3522,54.8945,370.463,21.1164,2.4814,71.762
182.9927,135.084,73.9995,3.5009,409.8409,163.9449,109.1225,7.4244,1508.6056,100.1733,107.8201,21.2571,3.5619,66.4642
173.8164,168.5927,62.2971,3.5062,182.3613,71.1978,48.0553,30.2141,68.7975,211.246,238.7046,116.8589,2.9118,86.2963
184.0291,131.5819,68.0988,2.7159,178.2813,70.9288,47.3567,7.5219,1245.3711,138.0046,220.7945,16.115,1.8309,48.9776
181.9551,134.6709,49.8266,1.9971,255.2607,102.2903,68.1234,2.7729,1386.7162,154.1832,205.2252,23.2076,4.7115,37.6485
169.7167,120.9317,58.3112,3.1831,295.602,117.0709,78.3815,18.3233,2212.3109,103.8193,441.3052,68.8863,1.4041,47.6493
197.1785,121.0494,60.0698,3.486,276.8277,109.188,73.5842,10.2466,623.5489,50.5984,401.4689,93.5056,2.8422,87.2387
167.085,128.068,49.8522,2.4882,191.4352,76.5358,50.7519,50.3162,763.4252,292.3219,415.7664,26.9622,1.5936,81.8361
185.634,128.2862,63.0218,3.4261,242.4448,97.6983,65.0689,41.6394,1908.8291,39.0362,223.1385,88.3016,2.7477,81.9949
196.362,157.5289,65.1223,2.0004,171.1809,68.7489,45.7925,42.4236,1366.0196,85.4919,472.5732,18.7966,4.2774,85.1609
181.6347,156.5683,64.0681,3.3077,180.0346,71.7944,48.1607,28.7221,128.387,243.2709,142.9669,19.752,4.7535,35.945
188.4274,137.3479,49.8856,3.394,276.4748,109.8412,73.748,12.6347,155.6951,216.0627,402.2734,5.7521,4.4065,76.0857
178.0313,136.3866,58.9056,2.3728,232.3312,91.7679,60.9186,39.1819,297.829,127.5662,449.5061,104.0947,4.3107,46.697
184.7505,140.919,57.982,2.7236,280.826,112.5853,74.7741,12.5556,2225.79,57.0007,289.4715,45.2469,3.8207,80.8819
174.5233,150.1425,70.6776,2.7199,230.4197,92.7016,61.5089,30.6132,274.2963,266.7391,269.4302,21.5914,1.9973,85.4947
166.9485,127.9657,49.9243,2.4967,190.7511,76.7711,50.647,49.9971,743.9107,291.6564,414.6869,26.1957,1.5968,39.485
182.3574,137.7487,67.767,3.4699,429.3316,171.9231,113.7344,43.0589,889.6654,17.4234,309.8229,42.315,1.1119,45.6485
164.842,137.0469,69.3502,3.5052,251.6427,100.1765,67.1713,8.6962,1561.4933,82.331,145.8672,86.7694,4.3173,79.6885
161.5718,123.5981,49.9387,2.7121,310.1943,123.6425,82.4358,44.2943,1594.3869,204.4908,501.3005,117.4684,2.6451,66.8828
165.0175,137.0486,69.193,3.5147,251.5885,100.2124,67.1712,8.6312,1552.8788,81.4394,145.8067,87.39,4.3345,61.0201
184.7387,125.4237,52.2499,2.0907,214.303,85.509,57.1564,35.1891,1695.0522,52.4503,130.7033,96.0126,1.9962,85.0413
188.2063,140.9432,65.2182,2.3939,300.1995,120.2464,80.2069,2.2133,2079.182,21.7756,228.512,57.2501,3.8292,55.1715
192.2131,134.8115,58.193,2.0186,321.5096,128.9139,85.6348,7.1006,2435.0528,249.0667,97.0994,49.5441,1.9029,57.2011
173.7066,168.7746,62.1969,3.5101,181.2684,71.4317,48.1912,30.1521,80.2439,210.9486,238.8337,116.4949,2.8889,49.8963
178.9787,167.0841,61.0664,1.7903,209.4753,83.1915,55.8323,7.4212,1429.0929,110.2806,205.9923,72.2627,3.2112,40.9574
179.4357,131.6473,73.1437,1.9094,213.6529,85.509,57.2015,12.0331,694.1894,299.7868,109.2281,11.9734,1.944,44.9277
167.786,166.6134,74.2378,3.4963,236.2598,94.5402,62.6543,27.1741,1260.6511,187.0261,481.5113,14.2197,3.4056,86.2214
163.874,128.8615,57.967,3.4917,201.1108,81.2552,54.294,43.9251,704.0031,136.3494,331.0499,18.06,1.2049,85.0178
171.7982,138.4892,53.1575,3.4886,396.0407,158.4544,105.1108,48.506,1572.9703,235.5097,395.0135,48.1583,3.7932,73.3428
198.8418,159.9463,68.0095,2.4948,194.4213,77.1311,51.4099,45.7853,1508.0426,287.3393,266.6805,58.2832,2.4968,56.8474
171.8448,160.5639,60.1708,2.9137,247.1493,98.8915,66.2276,20.6266,2172.5921,73.4705,403.9085,110.6777,1.1719,73.0606
180.5782,162.0444,62.0603,2.4264,272.6606,109.1105,71.998,18.0746,76.7635,179.2379,214.838,84.1587,4.3521,61.753
178.1783,129.0847,62.3172,1.7217,238.8089,94.9244,63.7581,42.2025,1865.5255,198.9595,151.772,90.0161,4.6634,56.201
